"CARD_ID","x1","x2","x3","x4","x5","y"
"98",250.49,0,0.014207650273224,0.00179312222228798,0.000978932963070253,0
"03",0.89,0.000497109275514304,0.000508124437731155,0.00179312222228798,0.000978932963070253,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"1A",12.99,0,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F5",35,0,0.000326066703931433,0.00317649624806835,0.00240137056838599,0
"36",12,0.000201694231544978,0.000188046510170182,0.00317649624806835,0.00212616153566427,0
"F4",37.82,0,0.00359496704613541,0.001543630255153,0.00212616153566427,0
"58",16.22,0.00446428571428571,0.00331868895982806,0.00223303076125526,0.00240137056838599,0
"6E",223.72,1,0.00256998623221661,0.00317649624806835,0.00240137056838599,1
"C4",1.89,0,0.00204798127559977,0.00223303076125526,0.00240137056838599,0
"77",12.99,0,0.00094265894277174,0.00317649624806835,0.00240137056838599,0
"A3",1,0,0.00147577651209445,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A0",81.06,0.0526315789473684,0.00845503458877786,0.00245905496987952,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"6E",0,0.130368098159509,0.00359496704613541,0.00317649624806835,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A0",49.99,0.00867052023121387,0.00204798127559977,0.00245905496987952,0.00240137056838599,1
"E5",76.8,0,0.000209555741827326,0.00194574746569687,0.00212616153566427,0
"6E",3.61,1,0.75,0.00317649624806835,0.00240137056838599,1
"21",1.98,0.000528591515049,0.000508124437731155,6.73446023301232e-05,6.73446023301232e-05,0
"0C",60,0.000176397953783736,0.000743235396585762,0.00223303076125526,0.00240137056838599,0
"70",17.9,0,0.00180731266509106,0.00223303076125526,0.00240137056838599,0
"A4",156.67,0,0.014207650273224,0.00194574746569687,0.00240137056838599,0
"2E",79.99,0,0.00094265894277174,0.00147911312974362,0.00212616153566427,0
"51",83.95,0,0.000735707794174925,0.00245905496987952,0.00240137056838599,0
"18",10.02,0.000528591515049,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"B1",154.68,0.0237154150197628,0.00303410755388157,0.00204835188529229,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"56",2.2,7.3351426685249e-05,0.00143008849557522,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"5C",7.99,0.00410935927541094,0.00344735421019042,0.00286123032904149,0.00212616153566427,0
"27",108.21,1,0.0161290322580645,0.00317649624806835,0.00240137056838599,1
"AB",0.2,1,0.00165617754223253,0.00286123032904149,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"3F",0.01,0.142857142857143,0.00172117039586919,0.00209927187778465,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A0",1,0.0188679245283019,0.00204798127559977,0.00245905496987952,0.00240137056838599,1
"71",171.65,0,0.014207650273224,0.00179312222228798,0.000978932963070253,0
"31",139.9,0.0930232558139535,0.0102766798418972,0.00286123032904149,0.00212616153566427,1
"76",214,0,0.000554733727810651,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"6F",20,0,0.000750385333008842,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"BE",40,0,0.000722920599220852,0.00317649624806835,0.00212616153566427,0
"A7",12,0.00865265760197775,0.000750385333008842,0.00223303076125526,0.00240137056838599,1
"78",153.03,0.00255102040816327,0.00167644593461861,0.00223303076125526,0.00212616153566427,0
"57",17.98,0.000528591515049,0.000508124437731155,0.001543630255153,0.00240137056838599,0
"6E",6.18,1,0.00160901045856798,0.00317649624806835,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"27",1.5,0.0258215962441315,0.00529869241945133,0.00317649624806835,0.00240137056838599,1
"F7",12.99,0,0.00359496704613541,0.00317649624806835,0.00212616153566427,0
"6E",63.39,1,0.0251177394034537,0.00317649624806835,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"3D",262.48,0,0.000554733727810651,0.00223303076125526,0.00240137056838599,0
"0D",151,0,0.000743235396585762,0.00194574746569687,0.00212616153566427,0
"91",27.77,0,0.00224880585027687,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"36",9.99,0.0002211900022119,0.00094265894277174,0.00223303076125526,0.00212616153566427,0
"C9",14.9,0.00161550888529887,0.00181053832512804,0.00165627435697584,0.00212616153566427,0
"56",1,0.0130023640661939,0.00343575144792382,0.0045617816091954,0.00240137056838599,1
"56",1,0.00272394391354827,0.00224880585027687,0.0045617816091954,0.00240137056838599,1
