"CARD_ID","x1","x2","x3","x4","x5","y"
"4D",13.49,0.00410935927541094,0.00344735421019042,0.00317649624806835,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"24",100,0,0.00273691412931919,0.00194574746569687,0.00240137056838599,0
"CC",10.99,0.000528591515049,0.000508124437731155,0.00209927187778465,0.00240137056838599,0
"C7",29.95,0,0.00255989497866754,6.73446023301232e-05,6.73446023301232e-05,0
"24",0.89,0.00653630520990018,0.00344735421019042,0.00245905496987952,0.00212616153566427,0
"C7",148.39,0.000811688311688312,0.000188046510170182,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"24",0.89,0.00653630520990018,0.00344735421019042,0.00245905496987952,0.00212616153566427,0
"84",511.88,0,0,0.00286123032904149,0.00212616153566427,0
"74",396.71,0,0.00147577651209445,0.00209927187778465,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"4E",96.5,0,0.000554733727810651,0.00515380898695442,0.00240137056838599,0
"92",7.39,0,0.000735707794174925,0.00317649624806835,0.00240137056838599,0
"4D",4.49,0.00410935927541094,0.00344735421019042,0.00317649624806835,0.00212616153566427,1
"24",0.89,0.00653630520990018,0.00344735421019042,0.00245905496987952,0.00212616153566427,0
"4D",22.37,0.00410935927541094,0.00344735421019042,0.00317649624806835,0.00212616153566427,1
"6B",215.59,0,0.00983553692357304,0.0045617816091954,0.00212616153566427,0
"7E",1.98,0.000497109275514304,0.000508124437731155,0.00147911312974362,0.00212616153566427,0
"81",8.28,0,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"4D",8.99,0.00410935927541094,0.00344735421019042,0.00317649624806835,0.00212616153566427,1
"8C",2.99,0.0301057770545159,0.00181053832512804,0.000756565449322938,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"84",1603.53,0,0.0344827586206897,0.00286123032904149,0.00212616153566427,0
"24",300,0,0.00273691412931919,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"1A",53.2,0.369047619047619,0.00187307183781402,0.00223303076125526,0.00240137056838599,1
