"CARD_ID","x1","x2","x3","x4","x5","y"
"0B",9.99,9.57273684546412e-05,0.00359496704613541,0.00317649624806835,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"44",550,1,0.00393314595084039,0.00179312222228798,0.000978932963070253,1
"04",4,0,0.000188046510170182,0.00194574746569687,0.00240137056838599,0
"B9",36.11,0.00410935927541094,0.00344735421019042,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"0A",7.71,0,0.00343575144792382,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"C6",1641.36,0.00381679389312977,0.00873015873015873,0.00317649624806835,0.00212616153566427,0
"8E",32,0.00675675675675676,0.00147577651209445,0.00179312222228798,0.000978932963070253,0
"00",0.2,0,0.00115210082057793,0.00223303076125526,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"9D",165.2,0.00133094871688225,0.00117666834762145,0.00223303076125526,0.00240137056838599,0
"DE",0.99,0.000528591515049,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"58",372,0,0.000743235396585762,0.00194574746569687,0.00212616153566427,0
"D8",1.98,0.000528591515049,0.000508124437731155,0.001543630255153,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"CA",1.95,0.00215285252960172,0.00359496704613541,0.00317649624806835,0.00212616153566427,0
"15",461.54,0,0.00107488355428162,0.00286123032904149,0.00212616153566427,0
"44",60.3,0,0.00181053832512804,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"76",9.83,0,0.0010935118298098,0.001543630255153,0.00240137056838599,0
"ED",7.79,0.0419161676646707,0.00667121153097,0.00286123032904149,0.00240137056838599,1
"22",659,0.00764705882352941,0.00368629818056394,0.00194574746569687,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",1808.76,0,0,0.00286123032904149,0.00212616153566427,0
"4F",8.99,0,0.014207650273224,0.000756565449322938,0.00212616153566427,0
"E2",23.88,0,0.00303410755388157,0.00223303076125526,0.00240137056838599,0
"44",510,0,0.00393314595084039,0.00179312222228798,0.000978932963070253,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
