"CARD_ID","x1","x2","x3","x4","x5","y"
"28",9.99,0.000309380969035,0.00224880585027687,0.00223303076125526,0.00240137056838599,0
"3A",47.95,0.176470588235294,0.00577663671373556,0.00716666666666667,0.00240137056838599,1
"02",1,0.000118116746592332,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"62",35.99,0.0301057770545159,0.00181053832512804,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F9",39.9,0,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"81",7.83,0.003003003003003,0.00331868895982806,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"CB",50.43,0.000465187014125583,0.00218901170175391,0.00194574746569687,0.00240137056838599,0
"15",174.8,9.57273684546412e-05,0.0072463768115942,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"2F",66.63,0,0.00224880585027687,0.00317649624806835,0.00212616153566427,0
"7B",59.99,0.000465187014125583,0.00143008849557522,0.00317649624806835,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"34",65.87,0,0.00181053832512804,0.00245905496987952,0.00212616153566427,0
"15",269.14,9.57273684546412e-05,0.0072463768115942,0.00286123032904149,0.00212616153566427,0
"29",37,0.00120144173007609,0.00308549815865432,0.00194574746569687,0.00212616153566427,1
"38",8.91,0.000497109275514304,0.000508124437731155,0.00223303076125526,0.00212616153566427,0
"37",17,0,0.00393314595084039,0.00179312222228798,0.000978932963070253,0
"23",69.99,0.0132450331125828,0.00331868895982806,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"CC",4.97,0,0.00343575144792382,0.00194574746569687,0.00240137056838599,0
"32",3.59,0.000497109275514304,0.000508124437731155,0.00317649624806835,0.00212616153566427,0
"16",9.68,0.00493358633776091,0.00308549815865432,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",3033.06,0,0.00201612903225806,0.00286123032904149,0.00212616153566427,0
"3F",80,0.00194174757281553,0.000554733727810651,0.0030759090409755,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"3F",80,0.00194174757281553,0.000554733727810651,0.0030759090409755,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"80",34.99,0,0.00343575144792382,0.00179312222228798,0.000978932963070253,1
"BD",2.69,0.000528591515049,0.000508124437731155,0.00194574746569687,0.00240137056838599,0
"3F",80,0,0.00393314595084039,0.0030759090409755,0.00240137056838599,0
"29",89.9,0.00741525423728814,0.00368629818056394,0.00194574746569687,0.00212616153566427,0
"B9",34.98,0.000316455696202532,0.000894943568836076,0.00317649624806835,0.00212616153566427,0
