"CARD_ID","x1","x2","x3","x4","x5","y"
"DB",44.68,0.000229568411386593,0.00115210082057793,0.00209927187778465,0.00240137056838599,0
"ED",77.34,0,0.000188046510170182,0.00194574746569687,0.00240137056838599,0
"A3",41.67,0,0.00064985703145308,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"52",216,0.363157894736842,0.0134012835032088,0.0030759090409755,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"4B",42.22,0,0.00167644593461861,0.00245905496987952,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"B9",66.46,0,0.00115210082057793,0.00223303076125526,0.00212616153566427,0
"3E",129.62,0,0.00420831141504471,0.00234427327528466,0.00240137056838599,0
"1A",599.14,0,0.0010935118298098,0.00317649624806835,0.00212616153566427,0
"AC",2.31,0,0.00343575144792382,0.00194574746569687,0.00212616153566427,0
"6A",563.06,0.00390370852309694,0.00393314595084039,0.00223303076125526,0.00240137056838599,0
"54",0.77,0.390977443609023,0.00359496704613541,0.00286123032904149,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A7",231.04,0,0,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A8",77.05,0,0.000828614832205496,0.00223303076125526,0.00240137056838599,0
"63",13.17,0,0.0010935118298098,0.00204835188529229,0.00212616153566427,0
"89",9.2,0.000176980709102708,0.000735707794174925,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"DD",72.95,0.580645161290323,0.00393492243662505,0.00286123032904149,0.00212616153566427,1
