"CARD_ID","x1","x2","x3","x4","x5","y"
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D0",200,0.00217391304347826,0.00161594398060867,0.00209927187778465,0.00212616153566427,0
"73",249.06,0,0.00303410755388157,0.00194574746569687,0.00240137056838599,1
"7F",60,0.00206486092554354,0.00117666834762145,0.00147911312974362,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"40",9,8.90128475209922e-05,0.00094265894277174,0.000756565449322938,0.00212616153566427,0
"06",19.38,0,0,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",209.97,0.00108932461873638,0,0.00286123032904149,0.00212616153566427,0
"4E",244.39,0,0.00359496704613541,0.00234427327528466,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"B8",17.7,0.000201694231544978,0.00224880585027687,0.00317649624806835,0.00240137056838599,0
"24",95.86,0.00133094871688225,0.00117666834762145,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"FD",44.99,0.000497109275514304,0.000508124437731155,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"3D",7.47,0.000465187014125583,0.00121189521767503,0.00223303076125526,0.00240137056838599,0
"02",101,0,0.00143008849557522,0.00165627435697584,0.00240137056838599,0
"DA",3.84,0,0.00181053832512804,0.00194574746569687,0.00212616153566427,0
"FC",1,0.00272394391354827,0.00224880585027687,0.00179312222228798,0.00240137056838599,0
"53",20,0,0.000185477139942502,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"0E",6.36,0,0.00181053832512804,0.00147911312974362,0.00212616153566427,0
"1B",5.27,0.00133422281521014,0.0010935118298098,0.00317649624806835,0.00212616153566427,0
"A8",13.99,0,0.00094265894277174,0.00317649624806835,0.00240137056838599,0
"D2",1,0,0.0161290322580645,0.00194574746569687,0.00240137056838599,0
"A9",0.99,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"B8",18.58,0,0.000188046510170182,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"77",0.78,0.00120467413564631,0.00204798127559977,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"8F",29.38,0.00499375780274657,0.0010935118298098,0.000756565449322938,0.00212616153566427,0
"02",168,0,0.00163532297628782,0.00209927187778465,0.00240137056838599,1
"23",88.68,0.000118116746592332,0.00094265894277174,0.00194574746569687,0.00240137056838599,0
"C5",16.67,0.000176980709102708,0.000735707794174925,0.00317649624806835,0.00212616153566427,0
"84",9.99,0.000497109275514304,0.000508124437731155,0.00286123032904149,0.00212616153566427,0
"19",46.8,0.000465187014125583,0.00256998623221661,0.00245905496987952,0.00212616153566427,0
"DA",8.99,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"50",3.83,0.0002211900022119,0.00094265894277174,0.00179312222228798,0.000978932963070253,0
"24",1.95,0.00215285252960172,0.00359496704613541,0.00317649624806835,0.00212616153566427,0
"66",12.99,0,0.00359496704613541,0.00223303076125526,0.00240137056838599,0
"A2",953.03,0.0857142857142857,0.0526315789473684,0.00223303076125526,0.00240137056838599,1
"73",26.9,0.0120845921450151,0.00368629818056394,0.00194574746569687,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D0",99.8,0,0.000735707794174925,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"84",1.98,0.000497109275514304,0.000508124437731155,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"83",12.07,0.000201694231544978,0.00218901170175391,0.00209927187778465,0.00212616153566427,0
"68",7.99,0.025,0.0160726764500349,0.00245905496987952,0.00240137056838599,0
"44",159.78,0,0.000345801394732292,0.000797306874557052,0.00240137056838599,0
"12",362.75,0.00499375780274657,0.0010935118298098,0.00223303076125526,0.00212616153566427,0
"D2",13.4,0,0.000735707794174925,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"1B",208.49,0.176470588235294,0.00577663671373556,0.00223303076125526,0.00240137056838599,0
"95",3.96,0.000201694231544978,0.000599263761664241,0.000756565449322938,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",2103.98,0,0,0.00286123032904149,0.00212616153566427,0
"9C",17.35,0,0.00115210082057793,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",209.37,0,0.00107488355428162,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F5",30,0,0.000182898948331047,0.00317649624806835,0.00212616153566427,0
"C7",38.15,0,0.00359496704613541,0.00286123032904149,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"48",0,0.00273722627737226,0.00393314595084039,0.00317649624806835,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"95",263.2,0,0.00147577651209445,0.00223303076125526,0.00212616153566427,1
"FD",1.98,0.000497109275514304,0.000508124437731155,0.00317649624806835,0.00212616153566427,0
"7B",3.12,0.000735474380975729,0.00147577651209445,0.00245905496987952,0.00212616153566427,0
"2C",0.79,0.00120467413564631,0.00204798127559977,0.00179312222228798,0.00240137056838599,0
"4C",1.26,0,0.00181053832512804,0.00317649624806835,0.00212616153566427,1
"06",197.5,0,0.00420831141504471,0.00194574746569687,0.00240137056838599,0
"AB",0.13,0,0.000894943568836076,0.00317649624806835,0.00240137056838599,1
"FC",25,0.000465187014125583,0.00218901170175391,0.00179312222228798,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"0D",434.96,0,0.00393314595084039,0.00209927187778465,0.00240137056838599,0
"1B",242.57,0.222222222222222,0.0410958904109589,0.00223303076125526,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"E0",51.67,0.000229568411386593,0.00115210082057793,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"77",16.32,0.00120467413564631,0.00204798127559977,0.00194574746569687,0.00240137056838599,0
"0A",23.18,8.90128475209922e-05,0.00094265894277174,0.00223303076125526,0.00212616153566427,0
"05",4.44,0,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"7D",16.12,0,0.00118086241048301,0.00209927187778465,0.00240137056838599,0
"66",8.77,0.000201694231544978,0.00147577651209445,0.00179312222228798,0.000978932963070253,0
"18",241.32,0.000412614205717654,0,0.00245905496987952,0.00240137056838599,0
"4E",1,0.025,0.00303410755388157,0.00234427327528466,0.00240137056838599,1
"43",5.08,0,0.000182898948331047,0.00317649624806835,0.00212616153566427,0
"4C",37.5,0.000465187014125583,0,0.00179312222228798,0.00240137056838599,0
"B0",50,0.000492368291482029,0.00359496704613541,0.00194574746569687,0.00240137056838599,0
"1B",16.5,0.0173913043478261,0.00393314595084039,0.00223303076125526,0.00240137056838599,1
"B0",1.6,0.000176397953783736,0.000743235396585762,0.00223303076125526,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"1B",4.57,0,0.0010935118298098,0.00317649624806835,0.00212616153566427,0
"F1",165.15,0,0.00169721656483367,0.00165627435697584,0.00240137056838599,0
"6D",19.45,0.003003003003003,0.00331868895982806,0.00223303076125526,0.00240137056838599,0
"2A",342.97,0.0162570888468809,0.00577663671373556,0.00204835188529229,0.00212616153566427,1
"15",942.12,0,0.0072463768115942,0.00286123032904149,0.00212616153566427,0
"7D",23.18,8.90128475209922e-05,0.00094265894277174,0.00317649624806835,0.00212616153566427,0
"77",16.36,0.00120467413564631,0.00204798127559977,0.00194574746569687,0.00240137056838599,0
"48",0,0.181488203266788,0.00359496704613541,0.00317649624806835,0.00212616153566427,1
"A2",0,0,0.00115210082057793,0.00223303076125526,0.00240137056838599,1
"02",1,0.00272394391354827,0.00224880585027687,0.00209927187778465,0.00240137056838599,1
"4E",146.84,0,0.00359496704613541,0.00234427327528466,0.00240137056838599,1
"D2",25.56,0,0.0161290322580645,0.00194574746569687,0.00240137056838599,0
"15",456.36,0,0.0072463768115942,0.00286123032904149,0.00212616153566427,0
"28",7.57,0,0.000554733727810651,0.00223303076125526,0.00240137056838599,0
"A7",67.5,0,0.000554733727810651,0.00317649624806835,0.00240137056838599,0
"D9",8.99,0.000497109275514304,0.000508124437731155,0.00317649624806835,0.00212616153566427,0
"BB",0.99,0,0.00343575144792382,0.00194574746569687,0.00240137056838599,0
"14",24.94,0,0.00343575144792382,0.000756565449322938,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A9",0.99,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"DA",12.99,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"13",4.37,0,0.00115210082057793,0.00317649624806835,0.00240137056838599,0
"84",6.18,0,0.00224880585027687,0.00179312222228798,0.00240137056838599,0
"2B",8.99,0.000497109275514304,0.000508124437731155,0.00179312222228798,0.000978932963070253,0
"B9",9.99,9.57273684546412e-05,0.00359496704613541,0.00223303076125526,0.00240137056838599,0
"A9",0.99,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"C7",214,0,0.00167644593461861,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"9B",30.24,0.000118116746592332,0.00094265894277174,0.00179312222228798,0.00240137056838599,0
"DE",1918,0,0.00344735421019042,0.00223303076125526,0.00240137056838599,0
"68",14.99,0.000412614205717654,0.00204798127559977,0.00209927187778465,0.00240137056838599,0
"12",279.04,0,0.00177095631641086,0.00223303076125526,0.00212616153566427,0
"71",9.99,9.57273684546412e-05,0.00359496704613541,0.00194574746569687,0.00212616153566427,0
"E0",144.12,0.0228161668839635,0.00094265894277174,0.00194574746569687,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"53",21,0,0.000185477139942502,0.00194574746569687,0.00240137056838599,0
"DA",12.69,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"15",734.26,0,0.00577663671373556,0.00286123032904149,0.00212616153566427,0
"3C",73.6,8.90128475209922e-05,0.00094265894277174,0.00179312222228798,0.000978932963070253,0
"0C",6,0,0.0056657223796034,0.00147911312974362,0.00212616153566427,0
"FC",7.99,0.000201694231544978,0.00147577651209445,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"95",83.88,0,0.000269097514211712,0.00317649624806835,0.00212616153566427,0
"7D",16.12,0,0.00118086241048301,0.00209927187778465,0.00240137056838599,0
"EE",18.95,0.000465187014125583,0.000542593597395551,0.00209927187778465,0.00240137056838599,0
"84",0.89,0.000497109275514304,0.000508124437731155,0.00286123032904149,0.00212616153566427,0
