"CARD_ID","x1","x2","x3","x4","x5","y"
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"89",13.11,0.000201694231544978,0.00147577651209445,0.000756565449322938,0.00212616153566427,0
"FC",0,0.130368098159509,0.00359496704613541,0.00209927187778465,0.00240137056838599,1
"4E",11.99,0,0.00878573301862051,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"30",20.64,0,0.000345801394732292,0.00194574746569687,0.00240137056838599,0
"D6",1.98,0.000497109275514304,0.000508124437731155,0.00317649624806835,0.00212616153566427,0
"C0",184.5,0,0.00420831141504471,0.00223303076125526,0.00240137056838599,0
"22",1430.24,0,0,0.00223303076125526,0.00240137056838599,0
"E7",125.45,0.00206486092554354,0.00117666834762145,0.00194574746569687,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"28",10,0.00133155792276964,0.00204798127559977,0.00317649624806835,0.00212616153566427,0
"95",5.99,0,0.00343575144792382,0.000756565449322938,0.00212616153566427,0
"7E",9.99,0,0.00174114915844457,0.00194574746569687,0.00240137056838599,0
"D2",27.88,1,0.0155604953953636,0.00223303076125526,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"ED",35,0,0.000326066703931433,0.00286123032904149,0.00212616153566427,0
"07",221.1,0,0,0.000797306874557052,0.00240137056838599,0
"5B",8.99,0.00410935927541094,0.00344735421019042,0.00194574746569687,0.00212616153566427,0
"0F",6.99,0.00653630520990018,0.00344735421019042,0.00317649624806835,0.00240137056838599,0
"84",336.12,0,0.00107488355428162,0.00286123032904149,0.00212616153566427,0
"5F",1.98,0.000528591515049,0.000508124437731155,0.00317649624806835,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"84",1531.54,0,0,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"B2",5.28,0.000497109275514304,0.000508124437731155,0.00147911312974362,0.00212616153566427,0
"DE",18.65,0,0,0.00194574746569687,0.00212616153566427,0
"D6",2.99,0,0.00094265894277174,0.00194574746569687,0.00240137056838599,0
"DF",58.09,0.0328964963894089,0.0155604953953636,0.00139658302686095,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"20",10.61,0,0.00118086241048301,0.00209927187778465,0.00212616153566427,0
"0F",1,0.00272394391354827,0.00224880585027687,0.00317649624806835,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D2",41.44,0,0.00247392075207191,0.00147911312974362,0.00212616153566427,0
"F8",65.76,0,0.000820613819136714,0.00194574746569687,0.00240137056838599,0
"E7",47,0.0833333333333333,0.00393314595084039,0.00194574746569687,0.00240137056838599,1
"E7",78.28,0.0151355156634988,0.00577663671373556,0.00194574746569687,0.00240137056838599,1
"89",9.16,0.000201694231544978,0.00147577651209445,0.000756565449322938,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"2D",47.31,0.418604651162791,0.00577663671373556,0.00223303076125526,0.00240137056838599,1
"99",19.67,0.000465187014125583,0.00218644404690916,0.00223303076125526,0.00240137056838599,0
"95",0,0,0.00343575144792382,0.000756565449322938,0.00212616153566427,0
"0F",2,0.00330396475770925,0.000735707794174925,0.00317649624806835,0.00240137056838599,1
"84",340.66,0,0,0.00286123032904149,0.00212616153566427,0
"0F",1,0.00272394391354827,0.00224880585027687,0.00317649624806835,0.00240137056838599,0
"40",8,0.0857142857142857,0.0974729241877256,0.0045617816091954,0.00240137056838599,1
"25",590,0,0.000345801394732292,0.00223303076125526,0.00212616153566427,0
"15",1010.84,0,0,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A8",500,0,0.00529869241945133,0.001543630255153,0.00240137056838599,0
"3C",15.68,0,0.000345801394732292,0.00194574746569687,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F0",68.4,0,0.00393314595084039,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"84",58.78,0,0.00107488355428162,0.00286123032904149,0.00212616153566427,0
"3F",56.36,0.000449842555105713,0.00224880585027687,7.63912761162675e-05,0.00212616153566427,0
"5B",39.4,0.0588235294117647,0.000185477139942502,0.00147911312974362,0.00212616153566427,0
"40",8,0.555555555555556,0.000820613819136714,0.0045617816091954,0.00240137056838599,1
"47",5.95,0,0,0.00223303076125526,0.00240137056838599,0
"E0",353.33,0,0.00064985703145308,0.00223303076125526,0.00240137056838599,0
"E7",528.37,0.0151355156634988,0.00577663671373556,0.00194574746569687,0.00240137056838599,1
"F6",0.76,0,0.000508124437731155,0.000756565449322938,0.00212616153566427,0
"56",40,0,0,0.00209927187778465,0.00212616153566427,0
"15",2748.03,0,0.00873015873015873,0.00286123032904149,0.00212616153566427,0
"D3",55.8,0.000201694231544978,0.00143008849557522,0.00223303076125526,0.00240137056838599,0
"40",1347.28,0,0,0.00223303076125526,0.00240137056838599,0
"D4",19.99,0,0.00331868895982806,0.00223303076125526,0.00240137056838599,0
"E6",76.32,1,0.00529869241945133,0.00286123032904149,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"8F",2.36,0.000201694231544978,0.0040453074433657,0.00209927187778465,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"E6",89.99,0.157894736842105,0.00529869241945133,0.00286123032904149,0.00240137056838599,1
"0A",39.44,0.000118116746592332,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"60",62.26,8.90128475209922e-05,0.00094265894277174,0.00147911312974362,0.00212616153566427,0
"E9",169,0.000465187014125583,0,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"BE",14.51,0.000623208276205908,0.00359496704613541,0.00194574746569687,0.00212616153566427,0
"25",72,0,0.000743235396585762,0.00223303076125526,0.00212616153566427,0
"A4",73.59,0.000465187014125583,0.00218901170175391,0.00194574746569687,0.00240137056838599,0
"27",69,0,0.000743235396585762,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F6",15.11,8.90128475209922e-05,0.00094265894277174,0.00147911312974362,0.00212616153566427,0
"8B",12,0,0.00255989497866754,0.00223303076125526,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"82",13.86,0.000118116746592332,0.00094265894277174,0.001543630255153,0.00240137056838599,0
"40",1347.28,0,0,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"FA",88.78,1,0.0190615835777126,0.00286123032904149,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
