"CARD_ID","x1","x2","x3","x4","x5","y"
"DC",8.69,0.00759267530147387,0.00094265894277174,0.00194574746569687,0.00212616153566427,0
"F5",10,0,0.00344735421019042,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"32",12.5,0,0.00135547272111149,0.00317649624806835,0.00212616153566427,0
"8C",406,0.0566037735849057,0.00368629818056394,0.00286123032904149,0.00212616153566427,1
"E7",100,0.000623208276205908,0.00359496704613541,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"9D",144.58,0,0.00167644593461861,0.00179312222228798,0.00240137056838599,0
"FA",5.9,0.000192492781520693,0.00181053832512804,0.00194574746569687,0.00212616153566427,0
"DC",57.64,0.000176980709102708,0.000735707794174925,0.00194574746569687,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"56",24.2,0,0.000743235396585762,0.00204835188529229,0.00212616153566427,0
"27",70,0,0.00224880585027687,0.000797306874557052,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"C1",433.6,0.0566037735849057,0.00368629818056394,0.00317649624806835,0.00212616153566427,1
"76",14.24,0.253333333333333,0.00983553692357304,0.00194574746569687,0.00240137056838599,1
"B7",5.98,0.000497109275514304,0.000508124437731155,7.63912761162675e-05,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"DA",56.02,0,0.000188046510170182,0.00204835188529229,0.00212616153566427,0
"8F",3.59,0,0.014207650273224,0.00317649624806835,0.00212616153566427,0
"9F",34.47,0,0.000269097514211712,0.00147911312974362,0.00212616153566427,0
"60",50,0,0.000743235396585762,0.00194574746569687,0.00240137056838599,0
"7A",14.95,0,0.00177095631641086,0.00223303076125526,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"5D",75,0,0,0.00317649624806835,0.00212616153566427,0
"1D",295,0,0.00094265894277174,0.001543630255153,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"86",3.78,0,0.00094265894277174,0.00194574746569687,0.00240137056838599,0
"A1",3.66,0.00653630520990018,0.00344735421019042,0.00165627435697584,0.00240137056838599,0
"9F",878,0,0.000554733727810651,0.00317649624806835,0.00212616153566427,0
"D9",202.09,0.00166389351081531,0.00167644593461861,0.00194574746569687,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D9",2,0,0.00393314595084039,0.00194574746569687,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"8C",15,0,0.00344735421019042,0.00204835188529229,0.00212616153566427,0
"4D",9.99,0.000309380969035,0.00224880585027687,0.00223303076125526,0.00240137056838599,0
"76",110.33,0,0.000599263761664241,0.00194574746569687,0.00240137056838599,1
"01",10.98,0,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"30",47.76,0,0.00160901045856798,0.00194574746569687,0.00240137056838599,0
"32",514.04,0.00206486092554354,0.00117666834762145,0.00204835188529229,0.00212616153566427,0
"0F",9.69,0.00116666666666667,0.00190345894179579,0.001543630255153,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D6",19.98,0,0.000188046510170182,0.00179312222228798,0.000978932963070253,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"16",0,0.0408163265306122,0.00393314595084039,0.000397772474144789,0.00240137056838599,1
"4F",13.98,0.000528591515049,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"3E",103.94,0,0.00218644404690916,0.00194574746569687,0.00240137056838599,0
"8C",79.99,0.0102604577742699,0.00344735421019042,0.00286123032904149,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"17",110,0,0.000269097514211712,0.00194574746569687,0.00212616153566427,0
"01",3.64,0,0.00094265894277174,0.00223303076125526,0.00240137056838599,0
"E1",10.69,0.000465187014125583,0.000776556177708751,0.001543630255153,0.00240137056838599,0
"AB",0,0.111111111111111,0.00823860673688601,0.00317649624806835,0.00240137056838599,1
"34",79.99,0.0102604577742699,0.00344735421019042,0.00317649624806835,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"4F",8.99,0.000528591515049,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"51",2.67,0.000497109275514304,0.000508124437731155,0.00223303076125526,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"7D",15,0.000136481506755835,0.00181053832512804,0.00317649624806835,0.00212616153566427,0
"70",52,0.000201694231544978,0.000343406593406593,0.00204835188529229,0.00212616153566427,0
"A0",20.7,0,0.000188046510170182,0.00194574746569687,0.00212616153566427,0
"62",425.64,0.0256410256410256,0.00393314595084039,0.00286123032904149,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"4F",48.39,0,0.00308549815865432,0.00223303076125526,0.00240137056838599,0
"8E",317.39,0,0.000776556177708751,0.00317649624806835,0.00240137056838599,0
"59",142.49,0,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"DA",58.39,0.000449842555105713,0.00224880585027687,0.00204835188529229,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"66",51.16,0,0.0010935118298098,0.000756565449322938,0.00212616153566427,0
"C8",31.97,0.000176980709102708,0.000735707794174925,0.00147911312974362,0.00212616153566427,0
"F6",178.75,0,0,0.00223303076125526,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"38",36.57,0,0.00115210082057793,0.00223303076125526,0.00212616153566427,0
"DA",56.02,0,0.000188046510170182,0.00204835188529229,0.00212616153566427,0
"7A",46.4,0.0127371273712737,0.0115354462985777,0.00223303076125526,0.00240137056838599,1
"1D",295,0,0.00094265894277174,0.001543630255153,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"DA",78.39,0.000449842555105713,0.00224880585027687,0.00204835188529229,0.00212616153566427,0
"7A",46.4,0.0782608695652174,0.0115354462985777,0.00223303076125526,0.00240137056838599,1
"2E",8.98,0.000497109275514304,0.000508124437731155,0.00204835188529229,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"87",82.85,0.000465187014125583,0.000542593597395551,0.00209927187778465,0.00240137056838599,0
"5E",17.95,0,0.00181053832512804,0.00223303076125526,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"61",50,0.000747841457610986,0.00117666834762145,0.00209927187778465,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"88",1.29,0.000528591515049,0.000508124437731155,0.00317649624806835,0.00240137056838599,0
"E9",7.68,0,0.000345801394732292,0.00194574746569687,0.00212616153566427,0
"9E",1.49,0.000497109275514304,0.000508124437731155,0.00194574746569687,0.00212616153566427,0
"7A",46.4,0.0127371273712737,0.0115354462985777,0.00223303076125526,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"D9",0,0,0.00393314595084039,0.00194574746569687,0.00240137056838599,1
"6A",1.98,0.000497109275514304,0.000508124437731155,0.0045617816091954,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"5F",77.64,0.000747841457610986,0.00117666834762145,0.00179312222228798,0.00240137056838599,0
"DA",4.89,0.000449842555105713,0.00224880585027687,0.00204835188529229,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"16",12,0,0.000743235396585762,0.000397772474144789,0.00240137056838599,1
"62",273,0,0.000269097514211712,0.00286123032904149,0.00212616153566427,0
"DD",226.52,0.0160714285714286,0.0161839863713799,0.00223303076125526,0.00240137056838599,0
"D9",2,0,0.00393314595084039,0.00194574746569687,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"EB",61.37,0,0.00255989497866754,0.000668193967163039,0.00240137056838599,0
"16",630.29,0.0238095238095238,0.0072463768115942,0.000397772474144789,0.00240137056838599,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"AD",19.5,0.000309380969035,0.000599263761664241,0.00223303076125526,0.00240137056838599,0
"30",95.88,0,0.00160901045856798,0.00194574746569687,0.00240137056838599,0
"EF",4.49,0.000497109275514304,0.000508124437731155,0.00179312222228798,0.000978932963070253,1
"5D",11.08,8.90128475209922e-05,0.00094265894277174,0.00317649624806835,0.00212616153566427,0
"F5",189.71,0.00206486092554354,0.00117666834762145,0.00317649624806835,0.00212616153566427,1
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"AC",91.79,0.000747841457610986,0.00117666834762145,0.00317649624806835,0.00212616153566427,0
"59",10,0.000747841457610986,0.00117666834762145,0.00317649624806835,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"98",6.78,0.000201694231544978,0.00121189521767503,0.00204835188529229,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"36",24.56,0.000176980709102708,0.000735707794174925,0.00194574746569687,0.00212616153566427,0
"20",1.78,0.000528591515049,0.000508124437731155,0.001543630255153,0.00240137056838599,0
"4F",11.98,0.000528591515049,0.000508124437731155,0.00223303076125526,0.00240137056838599,0
"DA",16.74,0.000449842555105713,0.00224880585027687,0.00204835188529229,0.00212616153566427,0
"23",0.89,0,0.000508124437731155,0.00234427327528466,0.00240137056838599,0
"05",72.8,0,0.000735707794174925,0.00165627435697584,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"34",65.87,0,0.00181053832512804,0.00245905496987952,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"DA",58.39,0.000449842555105713,0.00224880585027687,0.00204835188529229,0.00212616153566427,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
"F0",19.99,0.000110766504209127,0.000880923450789793,0.00179312222228798,0.00240137056838599,0
"A6",0,0,0.00344735421019042,6.73446023301232e-05,6.73446023301232e-05,0
